loan_id,customer_id,lender_type,principal,interest_rate,monthly_payment,loan_start_date,loan_status
6596,1976,finance_company,13900.0,0.25,2895.83,2024-03-02,active
6597,1978,finance_company,4300.0,0.15,206.04,2023-01-31,active
6598,1979,bank,2800.0,0.05,490.0,2023-02-14,active
6599,1979,finance_company,2500.0,0.15,479.17,2023-05-20,active
6600,1980,bank,3800.0,0.05,332.5,2023-06-25,active
6601,1981,bank,3700.0,0.05,323.75,2023-03-15,active
6602,1982,finance_company,4700.0,0.15,225.21,2023-04-01,active
6603,1983,credit_card,3000.0,0.15,143.75,2023-05-31,active
6604,1984,credit_card,5300.0,0.15,1015.83,2023-06-15,active
6605,1984,credit_card,2800.0,0.15,536.67,2023-09-24,active
6606,1986,bank,2100.0,0.05,91.88,2023-02-21,active
6607,1986,credit_card,1000.0,0.15,47.92,2023-04-05,active
6608,1987,credit_card,3900.0,0.15,747.5,2023-04-16,active
6609,1987,bank,4600.0,0.05,402.5,2023-08-30,active
6610,1988,credit_card,7500.0,0.15,359.38,2023-05-19,active
6611,1988,credit_card,16100.0,0.15,771.46,2023-06-18,active
6612,1988,credit_card,13100.0,0.15,2510.83,2023-08-18,active
6613,1988,finance_company,18300.0,0.25,1906.25,2023-11-23,active
6614,1988,finance_company,9100.0,0.25,947.92,2024-02-01,active
6615,1988,finance_company,12200.0,0.25,1270.83,2024-04-29,active
6616,1988,finance_company,9600.0,0.25,2000.0,2024-09-09,active
6617,1993,bank,3900.0,0.05,341.25,2023-05-11,active
6618,1994,credit_card,3300.0,0.15,316.25,2023-04-27,active
6619,1994,finance_company,3000.0,0.15,143.75,2023-09-17,active
6620,1995,credit_card,4600.0,0.15,440.83,2023-04-18,active
6621,1996,credit_card,5900.0,0.15,565.42,2023-03-12,active
6622,1996,bank,6200.0,0.05,542.5,2023-07-06,active
6623,1998,finance_company,1800.0,0.15,86.25,2023-04-08,active
6624,2002,bank,1800.0,0.05,157.5,2023-03-26,active
6625,2005,finance_company,4700.0,0.15,225.21,2023-06-11,active
6626,2006,finance_company,3000.0,0.15,575.0,2023-04-01,active
6627,2007,bank,4200.0,0.05,735.0,2023-06-18,active
6628,2007,finance_company,4100.0,0.15,392.92,2023-09-23,active
6629,2008,finance_company,1500.0,0.15,287.5,2023-06-15,active
6630,2013,finance_company,2300.0,0.15,110.21,2023-06-01,active
6631,2015,finance_company,12100.0,0.15,2319.17,2023-04-23,active
6632,2015,finance_company,13600.0,0.15,651.67,2023-06-12,active
6633,2015,finance_company,15900.0,0.15,3047.5,2023-11-01,active
6634,2015,finance_company,9000.0,0.25,1875.0,2024-04-19,active
6635,2016,bank,7700.0,0.05,336.88,2023-06-26,active
6636,2016,bank,6300.0,0.05,551.25,2023-10-20,active
6637,2016,bank,8200.0,0.05,358.75,2023-12-12,active
6638,2016,finance_company,8200.0,0.25,1708.33,2024-04-28,active
6639,2016,finance_company,3900.0,0.25,406.25,2024-08-03,active
6640,2019,credit_card,11900.0,0.15,1140.42,2023-06-17,active
6641,2019,finance_company,6600.0,0.15,1265.0,2023-09-26,active
6642,2019,bank,14400.0,0.05,630.0,2024-02-20,active
6643,2019,finance_company,14500.0,0.25,3020.83,2024-08-09,active
6644,2020,credit_card,2200.0,0.15,421.67,2023-02-28,active
6645,2020,bank,2000.0,0.05,350.0,2023-07-03,active
6646,2020,finance_company,2000.0,0.15,191.67,2023-08-09,active
6647,2020,finance_company,1900.0,0.25,197.92,2023-10-14,active
6648,2020,finance_company,1000.0,0.25,104.17,2024-01-12,active
6649,2020,finance_company,1700.0,0.25,88.54,2024-05-31,active
6650,2021,credit_card,7000.0,0.15,1341.67,2023-02-13,active
6651,2021,finance_company,12500.0,0.15,1197.92,2023-05-17,active
6652,2021,finance_company,5800.0,0.15,555.83,2023-06-22,active
6653,2021,finance_company,10400.0,0.25,541.67,2023-08-03,active
6654,2021,finance_company,10300.0,0.25,2145.83,2024-01-06,active
6655,2021,finance_company,4700.0,0.25,244.79,2024-06-05,active
6656,2021,finance_company,8800.0,0.25,1833.33,2024-10-02,active
6657,2022,credit_card,2800.0,0.15,536.67,2023-04-24,active
6658,2023,finance_company,1600.0,0.15,153.33,2023-05-12,active
6659,2025,credit_card,13100.0,0.15,627.71,2023-02-02,active
6660,2025,credit_card,11000.0,0.15,2108.33,2023-05-16,active
6661,2025,credit_card,7300.0,0.15,699.58,2023-09-19,active
6662,2026,finance_company,3100.0,0.15,148.54,2023-03-10,active
6663,2027,bank,4600.0,0.05,402.5,2023-06-10,active
6664,2028,credit_card,2800.0,0.15,268.33,2023-04-06,active
6665,2028,finance_company,2600.0,0.15,249.17,2023-07-27,active
6666,2030,credit_card,19100.0,0.15,915.21,2023-04-07,active
6667,2030,bank,19300.0,0.05,844.38,2023-07-22,active
6668,2030,finance_company,8500.0,0.15,1629.17,2023-10-31,active
6669,2032,credit_card,1900.0,0.15,91.04,2023-06-08,active
6670,2032,finance_company,1100.0,0.15,52.71,2023-10-24,active
6671,2032,bank,1600.0,0.05,140.0,2023-12-16,active
6672,2032,finance_company,1100.0,0.25,229.17,2024-02-21,active
6673,2032,finance_company,2000.0,0.25,416.67,2024-04-21,active
6674,2032,finance_company,1700.0,0.25,354.17,2024-09-06,active
6675,2034,finance_company,4500.0,0.15,862.5,2023-04-01,active
6676,2034,bank,1900.0,0.05,166.25,2023-09-18,active
6677,2035,bank,3400.0,0.05,297.5,2023-02-03,active
6678,2035,credit_card,3500.0,0.15,167.71,2023-07-26,active
6679,2036,finance_company,5000.0,0.15,479.17,2023-03-14,active
6680,2036,credit_card,2000.0,0.15,383.33,2023-09-03,active
6681,2038,bank,5100.0,0.05,223.12,2023-04-05,active
6682,2039,finance_company,4700.0,0.15,900.83,2023-02-28,active
6683,2040,credit_card,3100.0,0.15,297.08,2023-04-06,active
6684,2041,bank,1300.0,0.05,56.88,2023-06-22,active
6685,2041,credit_card,1700.0,0.15,162.92,2023-09-08,active
6686,2041,credit_card,1200.0,0.15,230.0,2023-10-08,active
6687,2042,bank,5200.0,0.05,455.0,2023-05-04,active
6688,2045,finance_company,13200.0,0.15,2530.0,2023-04-16,active
6689,2045,credit_card,23200.0,0.15,4446.67,2023-08-27,active
6690,2045,credit_card,15800.0,0.15,757.08,2024-01-01,active
6691,2045,finance_company,16800.0,0.25,3500.0,2024-06-16,active
6692,2045,finance_company,10000.0,0.25,1041.67,2024-09-18,active
6693,2046,finance_company,3200.0,0.15,306.67,2023-05-17,active
6694,2046,bank,3200.0,0.05,280.0,2023-11-11,active
6695,2047,credit_card,2900.0,0.15,277.92,2023-05-09,active
6696,2048,credit_card,14600.0,0.15,1399.17,2023-05-07,active
6697,2048,bank,14700.0,0.05,643.12,2023-08-29,active
6698,2048,bank,6400.0,0.05,560.0,2023-10-14,active
6699,2048,finance_company,12500.0,0.25,651.04,2024-03-23,active
6700,2048,finance_company,9100.0,0.25,473.96,2024-08-22,active
6701,2049,finance_company,2400.0,0.15,460.0,2023-03-28,active
6702,2049,credit_card,3600.0,0.15,690.0,2023-06-21,active
6703,2053,finance_company,2800.0,0.15,134.17,2023-02-07,active
6704,2054,bank,3100.0,0.05,542.5,2023-05-25,active
6705,2055,credit_card,2200.0,0.15,421.67,2023-04-25,active
6706,2058,credit_card,25100.0,0.15,2405.42,2023-04-23,active
6707,2058,bank,11800.0,0.05,2065.0,2023-06-26,active
6708,2058,credit_card,15900.0,0.15,1523.75,2023-09-04,active
6709,2058,finance_company,22400.0,0.25,4666.67,2023-11-11,active
6710,2059,bank,19400.0,0.05,848.75,2023-03-31,active
6711,2059,bank,12600.0,0.05,551.25,2023-07-22,active
6712,2059,credit_card,11000.0,0.15,1054.17,2023-12-22,active
6713,2062,credit_card,10700.0,0.15,512.71,2023-05-28,active
6714,2062,bank,17600.0,0.05,770.0,2023-11-08,active
6715,2062,finance_company,9400.0,0.15,900.83,2024-02-22,active
6716,2062,finance_company,10000.0,0.25,520.83,2024-06-12,active
6717,2062,finance_company,20100.0,0.25,1046.88,2024-10-14,active
6718,2063,bank,6000.0,0.05,525.0,2023-03-31,active
6719,2063,finance_company,14200.0,0.15,680.42,2023-08-05,active
6720,2063,finance_company,12100.0,0.15,1159.58,2023-10-24,active
6721,2063,finance_company,13800.0,0.25,2875.0,2024-02-06,active
6722,2063,finance_company,14600.0,0.25,1520.83,2024-06-20,active
6723,2063,finance_company,14600.0,0.25,1520.83,2024-07-23,active
6724,2063,finance_company,11000.0,0.25,1145.83,2024-10-24,active
6725,2064,credit_card,1000.0,0.15,47.92,2023-06-09,active
6726,2064,bank,1000.0,0.05,87.5,2023-10-06,active
6727,2065,finance_company,13000.0,0.15,2491.67,2023-06-09,active
6728,2065,credit_card,7400.0,0.15,1418.33,2023-07-29,active
6729,2065,credit_card,12500.0,0.15,598.96,2024-01-17,active
6730,2065,finance_company,8700.0,0.25,1812.5,2024-05-28,active
6731,2065,finance_company,17000.0,0.25,3541.67,2024-08-23,active
6732,2065,finance_company,19400.0,0.25,4041.67,2024-11-06,active
6733,2066,finance_company,4600.0,0.15,440.83,2023-02-14,active
6734,2066,credit_card,3000.0,0.15,575.0,2023-06-11,active
6735,2067,bank,2800.0,0.05,122.5,2023-03-20,active
6736,2067,finance_company,6500.0,0.15,311.46,2023-09-07,active
6737,2067,bank,4600.0,0.05,805.0,2023-12-01,active
6738,2067,finance_company,2900.0,0.25,604.17,2024-04-09,active
6739,2067,finance_company,5300.0,0.25,552.08,2024-05-19,active
6740,2068,bank,2500.0,0.05,109.38,2023-05-22,active
6741,2069,finance_company,1200.0,0.15,57.5,2023-06-23,active
6742,2069,credit_card,1000.0,0.15,95.83,2023-11-27,active
6743,2072,finance_company,4300.0,0.15,824.17,2023-03-14,active
6744,2073,bank,1000.0,0.05,87.5,2023-05-04,active
6745,2074,credit_card,3700.0,0.15,709.17,2023-02-14,active
6746,2074,bank,3400.0,0.05,148.75,2023-04-20,active
6747,2076,finance_company,1900.0,0.15,364.17,2023-06-03,active
6748,2077,bank,2700.0,0.05,472.5,2023-02-23,active
6749,2078,bank,2500.0,0.05,437.5,2023-04-01,active
6750,2078,bank,2500.0,0.05,218.75,2023-05-20,active
6751,2079,credit_card,15900.0,0.15,1523.75,2023-02-03,active
6752,2079,finance_company,7000.0,0.15,335.42,2023-07-23,active
6753,2079,finance_company,10900.0,0.15,2089.17,2024-01-07,active
6754,2079,finance_company,15800.0,0.25,3291.67,2024-05-15,active
6755,2079,finance_company,12400.0,0.25,2583.33,2024-07-23,active
6756,2079,finance_company,16200.0,0.25,843.75,2024-09-25,active
6757,2079,finance_company,12200.0,0.25,2541.67,2024-10-29,active
6758,2080,credit_card,2000.0,0.15,383.33,2023-04-12,active
6759,2080,bank,1500.0,0.05,65.62,2023-08-12,active
6760,2085,bank,2100.0,0.05,367.5,2023-06-04,active
6761,2085,finance_company,2700.0,0.15,129.37,2023-09-01,active
6762,2087,bank,1000.0,0.05,43.75,2023-04-08,active
6763,2087,credit_card,1000.0,0.15,95.83,2023-05-23,active
6764,2089,credit_card,2800.0,0.15,268.33,2023-04-18,active
6765,2091,bank,5700.0,0.05,498.75,2023-02-05,active
6766,2091,finance_company,2300.0,0.15,440.83,2023-05-15,active
6767,2093,credit_card,3600.0,0.15,345.0,2023-03-12,active
6768,2094,bank,3100.0,0.05,271.25,2023-04-03,active
6769,2095,bank,2500.0,0.05,109.38,2023-06-24,active
6770,2095,finance_company,3700.0,0.15,709.17,2023-11-07,active
6771,2097,finance_company,5300.0,0.15,253.96,2023-04-16,active
6772,2097,finance_company,4000.0,0.15,766.67,2023-07-22,active
6773,2098,bank,9000.0,0.05,1575.0,2023-06-10,active
6774,2098,bank,8000.0,0.05,1400.0,2023-07-22,active
6775,2098,bank,8100.0,0.05,1417.5,2024-01-01,active
6776,2099,finance_company,3400.0,0.15,162.92,2023-06-11,active
6777,2102,credit_card,4800.0,0.15,460.0,2023-04-08,active
6778,2103,bank,1000.0,0.05,43.75,2023-04-02,active
6779,2103,bank,1600.0,0.05,70.0,2023-05-31,active
6780,2105,finance_company,5400.0,0.15,1035.0,2023-03-21,active
6781,2106,credit_card,8500.0,0.15,1629.17,2023-06-26,active
6782,2106,bank,6900.0,0.05,603.75,2023-12-01,active
6783,2106,credit_card,7400.0,0.15,354.58,2024-02-04,active
6784,2107,credit_card,1100.0,0.15,210.83,2023-06-27,active
6785,2109,finance_company,3200.0,0.15,306.67,2023-05-02,active
6786,2109,bank,3400.0,0.05,595.0,2023-08-03,active
6787,2110,credit_card,3100.0,0.15,148.54,2023-05-06,active
6788,2110,bank,3900.0,0.05,682.5,2023-07-07,active
6789,2111,finance_company,2800.0,0.15,134.17,2023-06-10,active
6790,2112,credit_card,1000.0,0.15,95.83,2023-02-06,active
6791,2112,credit_card,1600.0,0.15,306.67,2023-05-30,active
6792,2112,bank,2400.0,0.05,210.0,2023-10-08,active
6793,2112,finance_company,2300.0,0.25,119.79,2023-11-30,active
6794,2112,finance_company,1400.0,0.25,145.83,2024-04-16,active
6795,2113,finance_company,7400.0,0.15,354.58,2023-04-04,active
6796,2113,bank,16900.0,0.05,739.38,2023-09-12,active
6797,2113,finance_company,8200.0,0.15,1571.67,2023-12-02,active
6798,2113,finance_company,13400.0,0.25,1395.83,2024-01-24,active
6799,2113,finance_company,12300.0,0.25,1281.25,2024-06-04,active
6800,2113,finance_company,7400.0,0.25,1541.67,2024-10-12,active
6801,2113,finance_company,8200.0,0.25,854.17,2024-11-11,active
6802,2115,bank,4000.0,0.05,700.0,2023-02-02,active
6803,2118,credit_card,2500.0,0.15,239.58,2023-06-22,active
6804,2119,credit_card,4400.0,0.15,210.83,2023-02-11,active
6805,2119,bank,4500.0,0.05,196.88,2023-06-24,active
6806,2120,credit_card,1800.0,0.15,172.5,2023-04-25,active
6807,2120,credit_card,4100.0,0.15,392.92,2023-06-13,active
6808,2121,bank,2800.0,0.05,490.0,2023-05-15,active
6809,2122,credit_card,3500.0,0.15,335.42,2023-05-16,active
6810,2122,bank,2300.0,0.05,402.5,2023-11-01,active
6811,2123,credit_card,10900.0,0.15,2089.17,2023-04-25,active
6812,2123,credit_card,17300.0,0.15,828.96,2023-06-20,active
6813,2123,finance_company,20600.0,0.15,987.08,2023-11-25,active
6814,2125,credit_card,4600.0,0.15,220.42,2023-06-23,active
6815,2126,bank,4800.0,0.05,210.0,2023-03-03,active
6816,2126,finance_company,5200.0,0.15,249.17,2023-07-16,active
6817,2127,credit_card,8200.0,0.15,392.92,2023-03-31,active
6818,2127,credit_card,11900.0,0.15,1140.42,2023-06-29,active
6819,2127,credit_card,12100.0,0.15,1159.58,2023-08-02,active
6820,2129,bank,10000.0,0.05,1750.0,2023-05-26,active
6821,2129,bank,17000.0,0.05,1487.5,2023-09-12,active
6822,2129,finance_company,16900.0,0.15,3239.17,2023-10-17,active
6823,2129,finance_company,13800.0,0.25,1437.5,2024-01-24,active
6824,2129,finance_company,9200.0,0.25,958.33,2024-06-03,active
6825,2129,finance_company,13400.0,0.25,1395.83,2024-09-22,active
6826,2129,finance_company,12400.0,0.25,1291.67,2024-12-09,active
6827,2130,credit_card,5300.0,0.15,1015.83,2023-04-06,active
6828,2130,finance_company,4000.0,0.15,766.67,2023-08-28,active
6829,2132,bank,3900.0,0.05,682.5,2023-05-31,active
6830,2133,finance_company,12000.0,0.15,1150.0,2023-06-26,active
6831,2133,finance_company,9700.0,0.15,464.79,2023-11-28,active
6832,2133,credit_card,7200.0,0.15,345.0,2024-03-03,active
6833,2133,finance_company,11600.0,0.25,604.17,2024-04-15,active
6834,2135,bank,1900.0,0.05,83.12,2023-03-26,active
6835,2135,finance_company,2100.0,0.15,100.62,2023-07-28,active
6836,2136,credit_card,5300.0,0.15,507.92,2023-06-27,active
6837,2136,credit_card,3500.0,0.15,335.42,2023-11-20,active
6838,2137,bank,4200.0,0.05,183.75,2023-02-25,active
6839,2137,bank,3200.0,0.05,140.0,2023-05-31,active
6840,2138,credit_card,3200.0,0.15,153.33,2023-05-11,active
6841,2138,credit_card,3400.0,0.15,162.92,2023-08-05,active
6842,2141,finance_company,1900.0,0.15,91.04,2023-05-22,active
6843,2142,credit_card,17500.0,0.15,1677.08,2023-04-29,active
6844,2142,credit_card,12700.0,0.15,1217.08,2023-07-14,active
6845,2142,credit_card,14200.0,0.15,2721.67,2023-10-24,active
6846,2143,finance_company,9700.0,0.15,464.79,2023-05-15,active
6847,2143,bank,10300.0,0.05,901.25,2023-08-13,active
6848,2143,bank,6400.0,0.05,560.0,2023-09-26,active
6849,2145,credit_card,5000.0,0.15,958.33,2023-02-18,active
6850,2146,finance_company,8500.0,0.15,407.29,2023-03-15,active
6851,2146,bank,9300.0,0.05,1627.5,2023-04-14,active
6852,2146,credit_card,8800.0,0.15,843.33,2023-08-15,active
6853,2147,finance_company,18800.0,0.15,3603.33,2023-04-29,active
6854,2147,finance_company,12700.0,0.15,2434.17,2023-07-12,active
6855,2147,credit_card,8300.0,0.15,1590.83,2023-10-28,active
6856,2147,finance_company,18800.0,0.25,3916.67,2024-04-04,active
6857,2148,bank,1700.0,0.05,148.75,2023-06-14,active
6858,2148,bank,2400.0,0.05,210.0,2023-12-07,active
6859,2149,bank,4100.0,0.05,717.5,2023-02-01,active
6860,2149,bank,3100.0,0.05,135.62,2023-07-11,active
6861,2150,finance_company,3100.0,0.15,148.54,2023-05-15,active
6862,2151,finance_company,2800.0,0.15,536.67,2023-02-16,active
6863,2152,bank,2200.0,0.05,192.5,2023-06-20,active
6864,2152,credit_card,4900.0,0.15,939.17,2023-10-07,active
6865,2153,credit_card,3200.0,0.15,306.67,2023-04-10,active
6866,2155,finance_company,15200.0,0.15,728.33,2023-03-29,active
6867,2155,credit_card,7600.0,0.15,728.33,2023-06-29,active
6868,2155,credit_card,16200.0,0.15,3105.0,2023-08-27,active
6869,2155,finance_company,7800.0,0.25,1625.0,2024-01-04,active
6870,2155,finance_company,11000.0,0.25,1145.83,2024-02-10,active
6871,2155,finance_company,17100.0,0.25,3562.5,2024-04-14,active
6872,2155,finance_company,9500.0,0.25,1979.17,2024-05-15,active
6873,2156,finance_company,3800.0,0.15,728.33,2023-06-09,active
6874,2158,finance_company,1800.0,0.15,345.0,2023-06-16,active
6875,2158,credit_card,2800.0,0.15,134.17,2023-10-23,active
6876,2159,bank,1500.0,0.05,131.25,2023-05-20,active
6877,2160,credit_card,1800.0,0.15,172.5,2023-03-21,active
6878,2160,credit_card,2600.0,0.15,498.33,2023-08-03,active
6879,2161,credit_card,4400.0,0.15,210.83,2023-06-18,active
6880,2162,finance_company,8900.0,0.15,852.92,2023-06-09,active
6881,2162,bank,10200.0,0.05,1785.0,2023-08-13,active
6882,2162,bank,6500.0,0.05,568.75,2024-02-06,active
6883,2163,credit_card,4500.0,0.15,215.62,2023-05-19,active
6884,2163,credit_card,5400.0,0.15,1035.0,2023-07-21,active
6885,2163,finance_company,5600.0,0.15,268.33,2023-11-03,active
6886,2163,finance_company,7800.0,0.25,1625.0,2023-12-15,active
6887,2163,finance_company,8200.0,0.25,854.17,2024-02-03,active
6888,2163,finance_company,5600.0,0.25,1166.67,2024-07-26,active
6889,2164,finance_company,1000.0,0.15,191.67,2023-05-16,active
6890,2164,bank,1000.0,0.05,87.5,2023-10-20,active
6891,2167,bank,1700.0,0.05,297.5,2023-02-20,active
6892,2167,finance_company,1800.0,0.15,345.0,2023-05-02,active
6893,2169,finance_company,1700.0,0.15,325.83,2023-04-19,active
6894,2169,credit_card,2100.0,0.15,402.5,2023-09-16,active
6895,2171,credit_card,2000.0,0.15,383.33,2023-05-31,active
6896,2172,finance_company,2000.0,0.15,383.33,2023-02-25,active
6897,2173,credit_card,3600.0,0.15,345.0,2023-02-27,active
6898,2173,bank,1600.0,0.05,70.0,2023-04-13,active
6899,2174,bank,6300.0,0.05,1102.5,2023-02-05,active
6900,2174,credit_card,5400.0,0.15,517.5,2023-05-25,active
6901,2179,credit_card,5300.0,0.15,507.92,2023-02-21,active
6902,2179,bank,7600.0,0.05,332.5,2023-04-11,active
6903,2179,credit_card,5700.0,0.15,273.12,2023-06-26,active
6904,2180,credit_card,5400.0,0.15,1035.0,2023-02-20,active
6905,2180,bank,10600.0,0.05,463.75,2023-03-22,active
6906,2180,bank,8500.0,0.05,1487.5,2023-05-08,active
6907,2180,finance_company,11400.0,0.25,2375.0,2023-09-24,active
6908,2180,finance_company,7900.0,0.25,822.92,2023-12-14,active
6909,2180,finance_company,9000.0,0.25,1875.0,2024-04-28,active
6910,2180,finance_company,7400.0,0.25,1541.67,2024-08-02,active
6911,2186,credit_card,2800.0,0.15,268.33,2023-04-01,active
6912,2186,credit_card,6800.0,0.15,651.67,2023-07-08,active
6913,2187,finance_company,21100.0,0.15,4044.17,2023-03-01,active
6914,2187,bank,15000.0,0.05,1312.5,2023-05-26,active
6915,2187,bank,16800.0,0.05,1470.0,2023-11-12,active
6916,2187,finance_company,13900.0,0.25,2895.83,2024-01-25,active
6917,2187,finance_company,12100.0,0.25,2520.83,2024-04-09,active
6918,2187,finance_company,14700.0,0.25,765.62,2024-07-20,active
6919,2187,finance_company,21800.0,0.25,4541.67,2024-10-15,active
6920,2188,finance_company,5000.0,0.15,479.17,2023-04-24,active
6921,2188,finance_company,2500.0,0.15,119.79,2023-08-08,active
6922,2189,bank,3800.0,0.05,166.25,2023-04-05,active
6923,2190,credit_card,4400.0,0.15,421.67,2023-06-19,active
6924,2190,bank,5400.0,0.05,472.5,2023-11-08,active
6925,2191,credit_card,4200.0,0.15,402.5,2023-04-07,active
6926,2191,credit_card,4500.0,0.15,862.5,2023-09-10,active
6927,2193,bank,3500.0,0.05,612.5,2023-03-24,active
6928,2193,bank,4700.0,0.05,205.62,2023-05-13,active
6929,2194,bank,3200.0,0.05,280.0,2023-06-29,active
6930,2195,bank,2000.0,0.05,175.0,2023-04-03,active
6931,2195,finance_company,1700.0,0.15,81.46,2023-06-07,active
6932,2196,bank,2300.0,0.05,402.5,2023-05-25,active
6933,2196,finance_company,2600.0,0.15,498.33,2023-07-06,active
6934,2197,finance_company,2700.0,0.15,517.5,2023-05-24,active
6935,2197,finance_company,3600.0,0.15,690.0,2023-09-16,active
6936,2198,credit_card,2200.0,0.15,210.83,2023-03-28,active
6937,2198,bank,1400.0,0.05,245.0,2023-08-16,active
6938,2199,bank,20900.0,0.05,3657.5,2023-06-06,active
6939,2199,finance_company,14100.0,0.15,1351.25,2023-12-02,active
6940,2199,finance_company,16100.0,0.15,1542.92,2024-05-21,active
6941,2199,finance_company,21100.0,0.25,2197.92,2024-07-02,active
6942,2200,credit_card,3100.0,0.15,594.17,2023-02-15,active
6943,2200,bank,3300.0,0.05,577.5,2023-06-27,active
6944,2201,credit_card,2500.0,0.15,119.79,2023-02-17,active
6945,2203,bank,1100.0,0.05,48.12,2023-05-07,active
6946,2205,bank,3000.0,0.05,262.5,2023-03-30,active
6947,2205,credit_card,4800.0,0.15,920.0,2023-09-21,active
6948,2206,bank,12100.0,0.05,529.38,2023-03-18,active
6949,2206,credit_card,11100.0,0.15,2127.5,2023-09-05,active
6950,2206,finance_company,7900.0,0.15,1514.17,2023-12-08,active
6951,2207,credit_card,12700.0,0.15,608.54,2023-04-10,active
6952,2207,bank,18700.0,0.05,1636.25,2023-05-12,active
6953,2207,credit_card,28800.0,0.15,2760.0,2023-09-19,active
6954,2207,finance_company,12000.0,0.25,2500.0,2024-02-16,active
6955,2207,finance_company,23400.0,0.25,2437.5,2024-05-08,active
6956,2208,credit_card,3000.0,0.15,575.0,2023-02-17,active
6957,2208,credit_card,4900.0,0.15,939.17,2023-04-12,active
6958,2209,finance_company,11300.0,0.15,2165.83,2023-03-22,active
6959,2209,finance_company,14500.0,0.15,2779.17,2023-08-08,active
6960,2209,finance_company,17600.0,0.15,843.33,2023-11-27,active
6961,2209,finance_company,11900.0,0.25,1239.58,2024-04-03,active
6962,2209,finance_company,10500.0,0.25,1093.75,2024-07-05,active
6963,2210,bank,2900.0,0.05,253.75,2023-04-28,active
6964,2210,bank,5800.0,0.05,507.5,2023-10-22,active
6965,2213,credit_card,1400.0,0.15,67.08,2023-05-15,active
6966,2213,bank,2200.0,0.05,192.5,2023-06-22,active
6967,2214,finance_company,4100.0,0.15,392.92,2023-05-09,active
6968,2214,credit_card,5700.0,0.15,546.25,2023-07-12,active
6969,2215,credit_card,1900.0,0.15,364.17,2023-04-15,active
6970,2215,bank,2200.0,0.05,96.25,2023-06-23,active
6971,2215,finance_company,1100.0,0.15,105.42,2023-11-14,active
6972,2215,finance_company,2400.0,0.25,250.0,2024-01-03,active
6973,2215,finance_company,1900.0,0.25,395.83,2024-05-01,active
6974,2217,finance_company,3800.0,0.15,728.33,2023-02-20,active
6975,2217,bank,3400.0,0.05,297.5,2023-05-11,active
6976,2218,credit_card,8900.0,0.15,1705.83,2023-04-23,active
6977,2218,credit_card,8100.0,0.15,388.12,2023-09-09,active
6978,2218,finance_company,19200.0,0.15,1840.0,2023-12-19,active
6979,2218,finance_company,15600.0,0.25,1625.0,2024-02-14,active
6980,2218,finance_company,18100.0,0.25,1885.42,2024-05-24,active
6981,2219,bank,2900.0,0.05,253.75,2023-03-09,active
6982,2219,credit_card,2600.0,0.15,498.33,2023-07-11,active
6983,2220,finance_company,8900.0,0.15,852.92,2023-05-17,active
6984,2220,credit_card,8100.0,0.15,776.25,2023-06-22,active
6985,2220,bank,12100.0,0.05,2117.5,2023-09-04,active
6986,2220,finance_company,7300.0,0.25,380.21,2024-02-17,active
6987,2220,finance_company,10200.0,0.25,1062.5,2024-06-15,active
6988,2220,finance_company,7500.0,0.25,390.62,2024-11-16,active
6989,2221,credit_card,2200.0,0.15,105.42,2023-02-25,active
6990,2222,finance_company,9800.0,0.15,469.58,2023-04-13,active
6991,2222,credit_card,9000.0,0.15,1725.0,2023-06-14,active
6992,2222,bank,14600.0,0.05,1277.5,2023-08-04,active
6993,2222,finance_company,13000.0,0.25,1354.17,2023-10-02,active
6994,2223,bank,18100.0,0.05,1583.75,2023-04-28,active
6995,2223,credit_card,11900.0,0.15,570.21,2023-06-26,active
6996,2223,finance_company,16300.0,0.15,3124.17,2023-09-02,active
6997,2223,finance_company,16800.0,0.25,3500.0,2024-02-19,active
6998,2223,finance_company,11200.0,0.25,2333.33,2024-07-24,active
6999,2223,finance_company,18000.0,0.25,1875.0,2024-09-10,active
7000,2223,finance_company,12100.0,0.25,1260.42,2024-11-03,active
7001,2224,credit_card,1700.0,0.15,325.83,2023-04-30,active
7002,2224,finance_company,3200.0,0.15,306.67,2023-06-18,active
7003,2225,bank,3800.0,0.05,665.0,2023-05-09,active
7004,2227,finance_company,2400.0,0.15,115.0,2023-04-24,active
7005,2229,credit_card,3300.0,0.15,632.5,2023-04-28,active
7006,2229,bank,5500.0,0.05,962.5,2023-07-26,active
7007,2230,credit_card,3700.0,0.15,177.29,2023-04-19,active
7008,2230,bank,3200.0,0.05,560.0,2023-06-03,active
7009,2232,finance_company,16600.0,0.15,795.42,2023-05-30,active
7010,2232,finance_company,16600.0,0.15,795.42,2023-09-20,active
7011,2232,bank,10100.0,0.05,441.88,2023-12-08,active
7012,2234,finance_company,3700.0,0.15,709.17,2023-05-01,active
7013,2235,bank,1200.0,0.05,210.0,2023-06-12,active
7014,2236,credit_card,3600.0,0.15,690.0,2023-05-23,active
7015,2236,bank,1300.0,0.05,227.5,2023-07-04,active
7016,2237,credit_card,4900.0,0.15,469.58,2023-06-19,active
7017,2239,credit_card,5100.0,0.15,244.38,2023-06-08,active
7018,2239,credit_card,3300.0,0.15,632.5,2023-10-26,active
7019,2240,finance_company,1100.0,0.15,210.83,2023-05-06,active
7020,2245,finance_company,4800.0,0.15,920.0,2023-06-18,active
7021,2245,credit_card,4700.0,0.15,225.21,2023-07-25,active
